source,periodType,date,instrument,period,price
GFI,monthly,2025-02-11,TD7,2025-05-01,107.25
GFI,monthly,2025-02-11,TD8,2025-05-01,132.0
GFI,monthly,2025-02-11,TD25,2025-05-01,134.75
GFI,monthly,2025-02-11,TD22,2025-05-01,8.65
GFI,monthly,2025-02-11,TD19,2025-05-01,118.0
GFI,monthly,2025-02-11,TD3C,2025-06-01,62.0
GFI,monthly,2025-02-11,TD20,2025-06-01,81.0
GFI,monthly,2025-02-11,TD7,2025-06-01,106.0
GFI,monthly,2025-02-11,TD8,2025-06-01,130.0
GFI,monthly,2025-02-11,TD25,2025-06-01,130.75
GFI,monthly,2025-02-11,TD22,2025-06-01,8.7
GFI,monthly,2025-02-11,TD19,2025-06-01,118.0
GFI,quarterly,2025-02-11,TD3C,2025-04-01,61.5
GFI,quarterly,2025-02-11,TD20,2025-04-01,84.25
GFI,quarterly,2025-02-11,TD7,2025-04-01,107.75
GFI,quarterly,2025-02-11,TD8,2025-04-01,132.0
GFI,quarterly,2025-02-11,TD25,2025-04-01,134.42
GFI,quarterly,2025-02-11,TD22,2025-04-01,8.6
GFI,quarterly,2025-02-11,TD19,2025-04-01,119.75
GFI,quarterly,2025-02-11,TD3C,2025-07-01,52.0
GFI,quarterly,2025-02-11,TD20,2025-07-01,70.5
GFI,quarterly,2025-02-11,TD7,2025-07-01,106.0
GFI,quarterly,2025-02-11,TD8,2025-07-01,125.0
GFI,quarterly,2025-02-11,TD25,2025-07-01,117.25
GFI,quarterly,2025-02-11,TD22,2025-07-01,7.2
GFI,quarterly,2025-02-11,TD19,2025-07-01,117.5
GFI,quarterly,2025-02-11,TD3C,2025-10-01,62.0
GFI,quarterly,2025-02-11,TD20,2025-10-01,78.5
GFI,quarterly,2025-02-11,TD7,2025-10-01,126.0
GFI,quarterly,2025-02-11,TD8,2025-10-01,144.0
GFI,quarterly,2025-02-11,TD25,2025-10-01,127.5
GFI,quarterly,2025-02-11,TD22,2025-10-01,8.7
GFI,quarterly,2025-02-11,TD19,2025-10-01,135.25
GFI,yearly,2025-02-11,TD3C,2026-01-01,12.0
GFI,yearly,2025-02-11,TD20,2026-01-01,72.14
GFI,yearly,2025-02-11,TD7,2026-01-01,10.0
GFI,yearly,2025-02-11,TD8,2026-01-01,20.75
GFI,yearly,2025-02-11,TD25,2026-01-01,24.18
GFI,yearly,2025-02-11,TD22,2026-01-01,28.89
GFI,yearly,2025-02-11,TD19,2026-01-01,14.2
GFI,yearly,2025-02-11,TD3C,2027-01-01,11.7
GFI,yearly,2025-02-11,TD20,2027-01-01,70.38
GFI,yearly,2025-02-11,TD7,2027-01-01,9.8
GFI,yearly,2025-02-11,TD8,2027-01-01,20.5
GFI,yearly,2025-02-11,TD25,2027-01-01,23.42
GFI,yearly,2025-02-11,TD22,2027-01-01,28.15
GFI,yearly,2025-02-11,TD19,2027-01-01,13.75
GFI,BITR,2025-02-12,TD3C,2025-02-01,57.35
GFI,BITR,2025-02-12,TD20,2025-02-01,92.78
GFI,BITR,2025-02-12,TD7,2025-02-01,108.33
GFI,BITR,2025-02-12,TD8,2025-02-01,143.36
GFI,BITR,2025-02-12,TD25,2025-02-01,126.94
GFI,BITR,2025-02-12,TD22,2025-02-01,8360000.0
GFI,BITR,2025-02-12,TD19,2025-02-01,155.17
GFI,MTD,2025-02-12,TD3C,2025-02-01,65.64
GFI,MTD,2025-02-12,TD20,2025-02-01,92.11
GFI,MTD,2025-02-12,TD7,2025-02-01,108.1
GFI,MTD,2025-02-12,TD8,2025-02-01,143.4
GFI,MTD,2025-02-12,TD25,2025-02-01,130.63
GFI,MTD,2025-02-12,TD22,2025-02-01,8985000.0
GFI,MTD,2025-02-12,TD19,2025-02-01,131.04
GFI,monthly,2025-02-12,TD3C,2025-02-01,61.42
GFI,monthly,2025-02-12,TD20,2025-02-01,92.0
GFI,monthly,2025-02-12,TD7,2025-02-01,111.0
GFI,monthly,2025-02-12,TD8,2025-02-01,144.0
GFI,monthly,2025-02-12,TD25,2025-02-01,131.25
GFI,monthly,2025-02-12,TD22,2025-02-01,8.7
GFI,monthly,2025-02-12,TD19,2025-02-01,136.0
GFI,monthly,2025-02-12,TD3C,2025-03-01,62.0
GFI,monthly,2025-02-12,TD20,2025-03-01,89.5
GFI,monthly,2025-02-12,TD7,2025-03-01,111.0
GFI,monthly,2025-02-12,TD8,2025-03-01,137.0
GFI,monthly,2025-02-12,TD25,2025-03-01,143.0
GFI,monthly,2025-02-12,TD22,2025-03-01,8.6
GFI,monthly,2025-02-12,TD19,2025-03-01,130.0
GFI,monthly,2025-02-12,TD3C,2025-04-01,61.0
GFI,monthly,2025-02-12,TD20,2025-04-01,87.75
GFI,monthly,2025-02-12,TD7,2025-04-01,110.0
GFI,monthly,2025-02-12,TD8,2025-04-01,134.0
GFI,monthly,2025-02-12,TD25,2025-04-01,137.75
GFI,monthly,2025-02-12,TD22,2025-04-01,8.45
GFI,monthly,2025-02-12,TD19,2025-04-01,123.25
GFI,monthly,2025-02-12,TD3C,2025-05-01,61.5
GFI,monthly,2025-02-12,TD20,2025-05-01,84.0
GFI,monthly,2025-02-12,TD7,2025-05-01,107.25
GFI,monthly,2025-02-12,TD8,2025-05-01,132.0
GFI,monthly,2025-02-12,TD25,2025-05-01,134.75
GFI,monthly,2025-02-12,TD22,2025-05-01,8.65
GFI,monthly,2025-02-12,TD19,2025-05-01,118.0
GFI,monthly,2025-02-12,TD3C,2025-06-01,62.0
GFI,monthly,2025-02-12,TD20,2025-06-01,81.0
GFI,monthly,2025-02-12,TD7,2025-06-01,106.0
GFI,monthly,2025-02-12,TD8,2025-06-01,130.0
GFI,monthly,2025-02-12,TD25,2025-06-01,130.75
GFI,monthly,2025-02-12,TD22,2025-06-01,8.7
GFI,monthly,2025-02-12,TD19,2025-06-01,118.0
GFI,quarterly,2025-02-12,TD3C,2025-04-01,61.5
GFI,quarterly,2025-02-12,TD20,2025-04-01,84.25
GFI,quarterly,2025-02-12,TD7,2025-04-01,107.75
GFI,quarterly,2025-02-12,TD8,2025-04-01,132.0
GFI,quarterly,2025-02-12,TD25,2025-04-01,134.42
GFI,quarterly,2025-02-12,TD22,2025-04-01,8.6
GFI,quarterly,2025-02-12,TD19,2025-04-01,119.75
GFI,quarterly,2025-02-12,TD3C,2025-07-01,52.0
GFI,quarterly,2025-02-12,TD20,2025-07-01,70.5
GFI,quarterly,2025-02-12,TD7,2025-07-01,106.0
GFI,quarterly,2025-02-12,TD8,2025-07-01,125.0
GFI,quarterly,2025-02-12,TD25,2025-07-01,117.25
GFI,quarterly,2025-02-12,TD22,2025-07-01,7.2
GFI,quarterly,2025-02-12,TD19,2025-07-01,117.5
GFI,quarterly,2025-02-12,TD3C,2025-10-01,62.0
GFI,quarterly,2025-02-12,TD20,2025-10-01,78.5
GFI,quarterly,2025-02-12,TD7,2025-10-01,126.0
GFI,quarterly,2025-02-12,TD8,2025-10-01,144.0
GFI,quarterly,2025-02-12,TD25,2025-10-01,127.5
GFI,quarterly,2025-02-12,TD22,2025-10-01,8.7
GFI,quarterly,2025-02-12,TD19,2025-10-01,135.25
GFI,yearly,2025-02-12,TD3C,2026-01-01,12.0
GFI,yearly,2025-02-12,TD20,2026-01-01,72.14
GFI,yearly,2025-02-12,TD7,2026-01-01,10.0
GFI,yearly,2025-02-12,TD8,2026-01-01,20.75
GFI,yearly,2025-02-12,TD25,2026-01-01,24.18
GFI,yearly,2025-02-12,TD22,2026-01-01,28.89
GFI,yearly,2025-02-12,TD19,2026-01-01,14.2
GFI,yearly,2025-02-12,TD3C,2027-01-01,11.7
GFI,yearly,2025-02-12,TD20,2027-01-01,70.38
GFI,yearly,2025-02-12,TD7,2027-01-01,9.8
GFI,yearly,2025-02-12,TD8,2027-01-01,20.5
GFI,yearly,2025-02-12,TD25,2027-01-01,23.42
GFI,yearly,2025-02-12,TD22,2027-01-01,28.15
GFI,yearly,2025-02-12,TD19,2027-01-01,13.75
GFI,BITR,2025-02-13,TD3C,2025-02-01,59.4
GFI,BITR,2025-02-13,TD20,2025-02-01,88.61
GFI,BITR,2025-02-13,TD7,2025-02-01,107.92
GFI,BITR,2025-02-13,TD8,2025-02-01,143.36
GFI,BITR,2025-02-13,TD25,2025-02-01,128.61
GFI,BITR,2025-02-13,TD22,2025-02-01,8347500.0
GFI,BITR,2025-02-13,TD19,2025-02-01,153.06
GFI,MTD,2025-02-13,TD3C,2025-02-01,64.02
GFI,MTD,2025-02-13,TD20,2025-02-01,91.55
GFI,MTD,2025-02-13,TD7,2025-02-01,108.15
GFI,MTD,2025-02-13,TD8,2025-02-01,143.39
GFI,MTD,2025-02-13,TD25,2025-02-01,130.09
GFI,MTD,2025-02-13,TD22,2025-02-01,8839722.22
GFI,MTD,2025-02-13,TD19,2025-02-01,136.28
GFI,monthly,2025-02-13,TD3C,2025-02-01,63.75
GFI,monthly,2025-02-13,TD20,2025-02-01,92.57
GFI,monthly,2025-02-13,TD7,2025-02-01,110.0
GFI,monthly,2025-02-13,TD8,2025-02-01,144.0
GFI,monthly,2025-02-13,TD25,2025-02-01,135.8
GFI,monthly,2025-02-13,TD22,2025-02-01,8.8
GFI,monthly,2025-02-13,TD19,2025-02-01,140.0
GFI,monthly,2025-02-13,TD3C,2025-03-01,67.0
GFI,monthly,2025-02-13,TD20,2025-03-01,96.0
GFI,monthly,2025-02-13,TD7,2025-03-01,111.0
GFI,monthly,2025-02-13,TD8,2025-03-01,137.0
GFI,monthly,2025-02-13,TD25,2025-03-01,147.41
GFI,monthly,2025-02-13,TD22,2025-03-01,9.15
GFI,monthly,2025-02-13,TD19,2025-03-01,137.0
GFI,monthly,2025-02-13,TD3C,2025-04-01,65.0
GFI,monthly,2025-02-13,TD20,2025-04-01,92.5
GFI,monthly,2025-02-13,TD7,2025-04-01,110.0
GFI,monthly,2025-02-13,TD8,2025-04-01,134.0
GFI,monthly,2025-02-13,TD25,2025-04-01,138.75
GFI,monthly,2025-02-13,TD22,2025-04-01,9.0
GFI,monthly,2025-02-13,TD19,2025-04-01,123.25
GFI,monthly,2025-02-13,TD3C,2025-05-01,63.0
GFI,monthly,2025-02-13,TD20,2025-05-01,90.5
GFI,monthly,2025-02-13,TD7,2025-05-01,107.25
GFI,monthly,2025-02-13,TD8,2025-05-01,132.0
GFI,monthly,2025-02-13,TD25,2025-05-01,135.25
GFI,monthly,2025-02-13,TD22,2025-05-01,8.7
GFI,monthly,2025-02-13,TD19,2025-05-01,118.0
GFI,monthly,2025-02-13,TD3C,2025-06-01,62.0
GFI,monthly,2025-02-13,TD20,2025-06-01,87.75
GFI,monthly,2025-02-13,TD7,2025-06-01,106.0
GFI,monthly,2025-02-13,TD8,2025-06-01,130.0
GFI,monthly,2025-02-13,TD25,2025-06-01,131.75
GFI,monthly,2025-02-13,TD22,2025-06-01,8.55
GFI,monthly,2025-02-13,TD19,2025-06-01,118.0
GFI,quarterly,2025-02-13,TD3C,2025-04-01,63.33
GFI,quarterly,2025-02-13,TD20,2025-04-01,90.25
GFI,quarterly,2025-02-13,TD7,2025-04-01,107.75
GFI,quarterly,2025-02-13,TD8,2025-04-01,132.0
GFI,quarterly,2025-02-13,TD25,2025-04-01,135.25
GFI,quarterly,2025-02-13,TD22,2025-04-01,8.75
GFI,quarterly,2025-02-13,TD19,2025-04-01,119.75
GFI,quarterly,2025-02-13,TD3C,2025-07-01,53.25
GFI,quarterly,2025-02-13,TD20,2025-07-01,72.0
GFI,quarterly,2025-02-13,TD7,2025-07-01,106.0
GFI,quarterly,2025-02-13,TD8,2025-07-01,125.0
GFI,quarterly,2025-02-13,TD25,2025-07-01,117.25
GFI,quarterly,2025-02-13,TD22,2025-07-01,7.3
GFI,quarterly,2025-02-13,TD19,2025-07-01,117.5
GFI,quarterly,2025-02-13,TD3C,2025-10-01,63.0
GFI,quarterly,2025-02-13,TD20,2025-10-01,81.0
GFI,quarterly,2025-02-13,TD7,2025-10-01,126.0
GFI,quarterly,2025-02-13,TD8,2025-10-01,144.0
GFI,quarterly,2025-02-13,TD25,2025-10-01,127.5
GFI,quarterly,2025-02-13,TD22,2025-10-01,8.7
GFI,quarterly,2025-02-13,TD19,2025-10-01,135.25
GFI,yearly,2025-02-13,TD3C,2026-01-01,12.0
GFI,yearly,2025-02-13,TD20,2026-01-01,72.14
GFI,yearly,2025-02-13,TD7,2026-01-01,10.0
GFI,yearly,2025-02-13,TD8,2026-01-01,20.75
GFI,yearly,2025-02-13,TD25,2026-01-01,24.31
GFI,yearly,2025-02-13,TD22,2026-01-01,28.7
GFI,yearly,2025-02-13,TD19,2026-01-01,14.2
GFI,yearly,2025-02-13,TD3C,2027-01-01,11.7
GFI,yearly,2025-02-13,TD20,2027-01-01,70.38
GFI,yearly,2025-02-13,TD7,2027-01-01,9.8
GFI,yearly,2025-02-13,TD8,2027-01-01,20.5
GFI,yearly,2025-02-13,TD25,2027-01-01,23.42
GFI,yearly,2025-02-13,TD22,2027-01-01,27.78
GFI,yearly,2025-02-13,TD19,2027-01-01,13.75
GFI,BITR,2025-02-14,TD3C,2025-02-01,60.3
GFI,BITR,2025-02-14,TD20,2025-02-01,94.44
GFI,BITR,2025-02-14,TD7,2025-02-01,108.33
GFI,BITR,2025-02-14,TD8,2025-02-01,144.07
GFI,BITR,2025-02-14,TD25,2025-02-01,140.28
GFI,BITR,2025-02-14,TD22,2025-02-01,8360030.0
GFI,BITR,2025-02-14,TD19,2025-02-01,146.39
GFI,MTD,2025-02-14,TD3C,2025-02-01,63.65
GFI,MTD,2025-02-14,TD20,2025-02-01,91.84
GFI,MTD,2025-02-14,TD7,2025-02-01,108.17
GFI,MTD,2025-02-14,TD8,2025-02-01,143.46
GFI,MTD,2025-02-14,TD25,2025-02-01,131.11
GFI,MTD,2025-02-14,TD22,2025-02-01,8791753.0
GFI,MTD,2025-02-14,TD19,2025-02-01,137.29
GFI,monthly,2025-02-14,TD3C,2025-02-01,64.32
GFI,monthly,2025-02-14,TD20,2025-02-01,95.0
GFI,monthly,2025-02-14,TD7,2025-02-01,110.0
GFI,monthly,2025-02-14,TD8,2025-02-01,144.0
GFI,monthly,2025-02-14,TD25,2025-02-01,135.75
GFI,monthly,2025-02-14,TD22,2025-02-01,8.8
GFI,monthly,2025-02-14,TD19,2025-02-01,140.0
GFI,monthly,2025-02-14,TD3C,2025-03-01,68.75
GFI,monthly,2025-02-14,TD20,2025-03-01,98.0
GFI,monthly,2025-02-14,TD7,2025-03-01,111.0
GFI,monthly,2025-02-14,TD8,2025-03-01,137.0
GFI,monthly,2025-02-14,TD25,2025-03-01,152.0
GFI,monthly,2025-02-14,TD22,2025-03-01,9.15
GFI,monthly,2025-02-14,TD19,2025-03-01,137.0
GFI,monthly,2025-02-14,TD3C,2025-04-01,66.0
GFI,monthly,2025-02-14,TD20,2025-04-01,94.0
GFI,monthly,2025-02-14,TD7,2025-04-01,110.0
GFI,monthly,2025-02-14,TD8,2025-04-01,134.0
GFI,monthly,2025-02-14,TD25,2025-04-01,145.75
GFI,monthly,2025-02-14,TD22,2025-04-01,9.0
GFI,monthly,2025-02-14,TD19,2025-04-01,123.25
GFI,monthly,2025-02-14,TD3C,2025-05-01,65.5
GFI,monthly,2025-02-14,TD20,2025-05-01,91.0
GFI,monthly,2025-02-14,TD7,2025-05-01,107.25
GFI,monthly,2025-02-14,TD8,2025-05-01,132.0
GFI,monthly,2025-02-14,TD25,2025-05-01,137.75
GFI,monthly,2025-02-14,TD22,2025-05-01,8.7
GFI,monthly,2025-02-14,TD19,2025-05-01,118.0
GFI,monthly,2025-02-14,TD3C,2025-06-01,64.25
GFI,monthly,2025-02-14,TD20,2025-06-01,88.0
GFI,monthly,2025-02-14,TD7,2025-06-01,106.0
GFI,monthly,2025-02-14,TD8,2025-06-01,130.0
GFI,monthly,2025-02-14,TD25,2025-06-01,130.75
GFI,monthly,2025-02-14,TD22,2025-06-01,8.55
GFI,monthly,2025-02-14,TD19,2025-06-01,118.0
GFI,quarterly,2025-02-14,TD3C,2025-04-01,65.25
GFI,quarterly,2025-02-14,TD20,2025-04-01,91.0
GFI,quarterly,2025-02-14,TD7,2025-04-01,107.75
GFI,quarterly,2025-02-14,TD8,2025-04-01,132.0
GFI,quarterly,2025-02-14,TD25,2025-04-01,138.08
GFI,quarterly,2025-02-14,TD22,2025-04-01,8.75
GFI,quarterly,2025-02-14,TD19,2025-04-01,119.75
GFI,quarterly,2025-02-14,TD3C,2025-07-01,53.5
GFI,quarterly,2025-02-14,TD20,2025-07-01,72.5
GFI,quarterly,2025-02-14,TD7,2025-07-01,106.0
GFI,quarterly,2025-02-14,TD8,2025-07-01,125.0
GFI,quarterly,2025-02-14,TD25,2025-07-01,117.25
GFI,quarterly,2025-02-14,TD22,2025-07-01,7.3
GFI,quarterly,2025-02-14,TD19,2025-07-01,117.5
GFI,quarterly,2025-02-14,TD3C,2025-10-01,63.0
GFI,quarterly,2025-02-14,TD20,2025-10-01,81.0
GFI,quarterly,2025-02-14,TD7,2025-10-01,126.0
GFI,quarterly,2025-02-14,TD8,2025-10-01,144.0
GFI,quarterly,2025-02-14,TD25,2025-10-01,127.5
GFI,quarterly,2025-02-14,TD22,2025-10-01,8.7
GFI,quarterly,2025-02-14,TD19,2025-10-01,135.25
GFI,yearly,2025-02-14,TD3C,2026-01-01,12.0
GFI,yearly,2025-02-14,TD20,2026-01-01,72.14
GFI,yearly,2025-02-14,TD7,2026-01-01,10.0
GFI,yearly,2025-02-14,TD8,2026-01-01,20.75
GFI,yearly,2025-02-14,TD25,2026-01-01,24.26
GFI,yearly,2025-02-14,TD22,2026-01-01,28.7
GFI,yearly,2025-02-14,TD19,2026-01-01,14.2
GFI,yearly,2025-02-14,TD3C,2027-01-01,11.7
GFI,yearly,2025-02-14,TD20,2027-01-01,70.38
GFI,yearly,2025-02-14,TD7,2027-01-01,9.8
GFI,yearly,2025-02-14,TD8,2027-01-01,20.5
GFI,yearly,2025-02-14,TD25,2027-01-01,23.42
GFI,yearly,2025-02-14,TD22,2027-01-01,27.78
GFI,yearly,2025-02-14,TD19,2027-01-01,13.75
GFI,BITR,2025-02-17,TD3C,2025-02-01,61.35
GFI,BITR,2025-02-17,TD20,2025-02-01,95.28
GFI,BITR,2025-02-17,TD7,2025-02-01,108.33
GFI,BITR,2025-02-17,TD8,2025-02-01,144.93
GFI,BITR,2025-02-17,TD25,2025-02-01,147.22
GFI,BITR,2025-02-17,TD22,2025-02-01,8377500.0
GFI,BITR,2025-02-17,TD19,2025-02-01,139.72
GFI,MTD,2025-02-17,TD3C,2025-02-01,63.44
GFI,MTD,2025-02-17,TD20,2025-02-01,92.15
GFI,MTD,2025-02-17,TD7,2025-02-01,108.18
GFI,MTD,2025-02-17,TD8,2025-02-01,143.59
GFI,MTD,2025-02-17,TD25,2025-02-01,132.58
GFI,MTD,2025-02-17,TD22,2025-02-01,8754093.64
GFI,MTD,2025-02-17,TD19,2025-02-01,137.52
GFI,monthly,2025-02-17,TD3C,2025-02-01,64.25
GFI,monthly,2025-02-17,TD20,2025-02-01,95.0
GFI,monthly,2025-02-17,TD7,2025-02-01,110.0
GFI,monthly,2025-02-17,TD8,2025-02-01,144.0
GFI,monthly,2025-02-17,TD25,2025-02-01,139.25
GFI,monthly,2025-02-17,TD22,2025-02-01,8.8
GFI,monthly,2025-02-17,TD19,2025-02-01,140.0
GFI,monthly,2025-02-17,TD3C,2025-03-01,68.0
GFI,monthly,2025-02-17,TD20,2025-03-01,98.0
GFI,monthly,2025-02-17,TD7,2025-03-01,111.0
GFI,monthly,2025-02-17,TD8,2025-03-01,137.0
GFI,monthly,2025-02-17,TD25,2025-03-01,152.05
GFI,monthly,2025-02-17,TD22,2025-03-01,9.4
GFI,monthly,2025-02-17,TD19,2025-03-01,137.0
GFI,monthly,2025-02-17,TD3C,2025-04-01,65.0
GFI,monthly,2025-02-17,TD20,2025-04-01,94.0
GFI,monthly,2025-02-17,TD7,2025-04-01,110.0
GFI,monthly,2025-02-17,TD8,2025-04-01,134.0
GFI,monthly,2025-02-17,TD25,2025-04-01,145.25
GFI,monthly,2025-02-17,TD22,2025-04-01,9.0
GFI,monthly,2025-02-17,TD19,2025-04-01,123.25
GFI,monthly,2025-02-17,TD3C,2025-05-01,64.75
GFI,monthly,2025-02-17,TD20,2025-05-01,91.0
GFI,monthly,2025-02-17,TD7,2025-05-01,107.25
GFI,monthly,2025-02-17,TD8,2025-05-01,132.0
GFI,monthly,2025-02-17,TD25,2025-05-01,139.75
GFI,monthly,2025-02-17,TD22,2025-05-01,9.05
GFI,monthly,2025-02-17,TD19,2025-05-01,118.0
GFI,monthly,2025-02-17,TD3C,2025-06-01,64.5
GFI,monthly,2025-02-17,TD20,2025-06-01,88.0
GFI,monthly,2025-02-17,TD7,2025-06-01,106.0
GFI,monthly,2025-02-17,TD8,2025-06-01,130.0
GFI,monthly,2025-02-17,TD25,2025-06-01,131.25
GFI,monthly,2025-02-17,TD22,2025-06-01,8.9
GFI,monthly,2025-02-17,TD19,2025-06-01,118.0
GFI,quarterly,2025-02-17,TD3C,2025-04-01,64.75
GFI,quarterly,2025-02-17,TD20,2025-04-01,91.0
GFI,quarterly,2025-02-17,TD7,2025-04-01,107.75
GFI,quarterly,2025-02-17,TD8,2025-04-01,132.0
GFI,quarterly,2025-02-17,TD25,2025-04-01,138.75
GFI,quarterly,2025-02-17,TD22,2025-04-01,8.98
GFI,quarterly,2025-02-17,TD19,2025-04-01,119.75
GFI,quarterly,2025-02-17,TD3C,2025-07-01,53.5
GFI,quarterly,2025-02-17,TD20,2025-07-01,72.5
GFI,quarterly,2025-02-17,TD7,2025-07-01,106.0
GFI,quarterly,2025-02-17,TD8,2025-07-01,125.0
GFI,quarterly,2025-02-17,TD25,2025-07-01,116.75
GFI,quarterly,2025-02-17,TD22,2025-07-01,7.4
GFI,quarterly,2025-02-17,TD19,2025-07-01,117.5
GFI,quarterly,2025-02-17,TD3C,2025-10-01,63.0
GFI,quarterly,2025-02-17,TD20,2025-10-01,81.0
GFI,quarterly,2025-02-17,TD7,2025-10-01,126.0
GFI,quarterly,2025-02-17,TD8,2025-10-01,144.0
GFI,quarterly,2025-02-17,TD25,2025-10-01,127.0
GFI,quarterly,2025-02-17,TD22,2025-10-01,8.7
GFI,quarterly,2025-02-17,TD19,2025-10-01,135.25
GFI,yearly,2025-02-17,TD3C,2026-01-01,11.9
GFI,yearly,2025-02-17,TD20,2026-01-01,72.14
GFI,yearly,2025-02-17,TD7,2026-01-01,10.0
GFI,yearly,2025-02-17,TD8,2026-01-01,20.75
GFI,yearly,2025-02-17,TD25,2026-01-01,24.26
GFI,yearly,2025-02-17,TD22,2026-01-01,28.43
GFI,yearly,2025-02-17,TD19,2026-01-01,14.2
GFI,yearly,2025-02-17,TD3C,2027-01-01,11.65
GFI,yearly,2025-02-17,TD20,2027-01-01,70.38
GFI,yearly,2025-02-17,TD7,2027-01-01,9.8
GFI,yearly,2025-02-17,TD8,2027-01-01,20.5
GFI,yearly,2025-02-17,TD25,2027-01-01,23.42
GFI,yearly,2025-02-17,TD22,2027-01-01,27.78
GFI,yearly,2025-02-17,TD19,2027-01-01,13.75
GFI,BITR,2025-02-18,TD3C,2025-02-01,65.2
GFI,BITR,2025-02-18,TD20,2025-02-01,94.33
GFI,BITR,2025-02-18,TD7,2025-02-01,109.58
GFI,BITR,2025-02-18,TD8,2025-02-01,144.93
GFI,BITR,2025-02-18,TD25,2025-02-01,150.28
GFI,BITR,2025-02-18,TD22,2025-02-01,8430000.0
GFI,BITR,2025-02-18,TD19,2025-02-01,133.89
GFI,MTD,2025-02-18,TD3C,2025-02-01,63.58
GFI,MTD,2025-02-18,TD20,2025-02-01,92.33
GFI,MTD,2025-02-18,TD7,2025-02-01,108.3
GFI,MTD,2025-02-18,TD8,2025-02-01,143.7
GFI,MTD,2025-02-18,TD25,2025-02-01,134.05
GFI,MTD,2025-02-18,TD22,2025-02-01,8727085.83
GFI,MTD,2025-02-18,TD19,2025-02-01,137.21
GFI,monthly,2025-02-18,TD3C,2025-02-01,64.75
GFI,monthly,2025-02-18,TD20,2025-02-01,93.0
GFI,monthly,2025-02-18,TD7,2025-02-01,110.0
GFI,monthly,2025-02-18,TD8,2025-02-01,144.0
GFI,monthly,2025-02-18,TD25,2025-02-01,138.06
GFI,monthly,2025-02-18,TD22,2025-02-01,8.8
GFI,monthly,2025-02-18,TD19,2025-02-01,140.0
GFI,monthly,2025-02-18,TD3C,2025-03-01,67.0
GFI,monthly,2025-02-18,TD20,2025-03-01,94.0
GFI,monthly,2025-02-18,TD7,2025-03-01,111.0
GFI,monthly,2025-02-18,TD8,2025-03-01,137.0
GFI,monthly,2025-02-18,TD25,2025-03-01,150.75
GFI,monthly,2025-02-18,TD22,2025-03-01,9.3
GFI,monthly,2025-02-18,TD19,2025-03-01,137.0
GFI,monthly,2025-02-18,TD3C,2025-04-01,64.0
GFI,monthly,2025-02-18,TD20,2025-04-01,88.5
GFI,monthly,2025-02-18,TD7,2025-04-01,110.0
GFI,monthly,2025-02-18,TD8,2025-04-01,134.0
GFI,monthly,2025-02-18,TD25,2025-04-01,144.25
GFI,monthly,2025-02-18,TD22,2025-04-01,9.0
GFI,monthly,2025-02-18,TD19,2025-04-01,123.25
GFI,monthly,2025-02-18,TD3C,2025-05-01,64.0
GFI,monthly,2025-02-18,TD20,2025-05-01,87.25
GFI,monthly,2025-02-18,TD7,2025-05-01,107.25
GFI,monthly,2025-02-18,TD8,2025-05-01,132.0
GFI,monthly,2025-02-18,TD25,2025-05-01,138.75
GFI,monthly,2025-02-18,TD22,2025-05-01,8.95
GFI,monthly,2025-02-18,TD19,2025-05-01,118.0
GFI,monthly,2025-02-18,TD3C,2025-06-01,64.0
GFI,monthly,2025-02-18,TD20,2025-06-01,86.0
GFI,monthly,2025-02-18,TD7,2025-06-01,106.0
GFI,monthly,2025-02-18,TD8,2025-06-01,130.0
GFI,monthly,2025-02-18,TD25,2025-06-01,132.25
GFI,monthly,2025-02-18,TD22,2025-06-01,8.9
GFI,monthly,2025-02-18,TD19,2025-06-01,118.0
GFI,quarterly,2025-02-18,TD3C,2025-04-01,64.0
GFI,quarterly,2025-02-18,TD20,2025-04-01,87.25
GFI,quarterly,2025-02-18,TD7,2025-04-01,107.75
GFI,quarterly,2025-02-18,TD8,2025-04-01,132.0
GFI,quarterly,2025-02-18,TD25,2025-04-01,138.42
GFI,quarterly,2025-02-18,TD22,2025-04-01,8.95
GFI,quarterly,2025-02-18,TD19,2025-04-01,119.75
GFI,quarterly,2025-02-18,TD3C,2025-07-01,53.5
GFI,quarterly,2025-02-18,TD20,2025-07-01,71.0
GFI,quarterly,2025-02-18,TD7,2025-07-01,106.0
GFI,quarterly,2025-02-18,TD8,2025-07-01,125.0
GFI,quarterly,2025-02-18,TD25,2025-07-01,116.75
GFI,quarterly,2025-02-18,TD22,2025-07-01,7.4
GFI,quarterly,2025-02-18,TD19,2025-07-01,117.5
GFI,quarterly,2025-02-18,TD3C,2025-10-01,63.0
GFI,quarterly,2025-02-18,TD20,2025-10-01,79.25
GFI,quarterly,2025-02-18,TD7,2025-10-01,126.0
GFI,quarterly,2025-02-18,TD8,2025-10-01,144.0
GFI,quarterly,2025-02-18,TD25,2025-10-01,127.0
GFI,quarterly,2025-02-18,TD22,2025-10-01,8.7
GFI,quarterly,2025-02-18,TD19,2025-10-01,135.25
GFI,yearly,2025-02-18,TD3C,2026-01-01,11.9
GFI,yearly,2025-02-18,TD20,2026-01-01,72.14
GFI,yearly,2025-02-18,TD7,2026-01-01,10.0
GFI,yearly,2025-02-18,TD8,2026-01-01,20.75
GFI,yearly,2025-02-18,TD25,2026-01-01,24.18
GFI,yearly,2025-02-18,TD22,2026-01-01,28.43
