source,periodType,date,instrument,period,price
GFI,M,2026-06-02,TD20,2026-08-01,13.40
GFI,M,2026-06-02,TD7,2026-08-01,157.50
GFI,M,2026-06-02,TD8,2026-08-01,177.00
GFI,M,2026-06-02,TD25,2026-08-01,123.86
GFI,M,2026-06-02,TD22,2026-08-01,13.30
GFI,M,2026-06-02,TD19,2026-08-01,135.00
GFI,M,2026-06-02,TD3C,2026-09-01,195.00
GFI,M,2026-06-02,TD20,2026-09-01,
GFI,M,2026-06-02,TD7,2026-09-01,155.00
GFI,M,2026-06-02,TD8,2026-09-01,177.00
GFI,M,2026-06-02,TD25,2026-09-01,
GFI,M,2026-06-02,TD22,2026-09-01,12.20
GFI,M,2026-06-02,TD19,2026-09-01,135.00
GFI,M,2026-06-02,TD3C,2026-10-01,185.00
GFI,M,2026-06-02,TD20,2026-10-01,
GFI,M,2026-06-02,TD7,2026-10-01,167.00
GFI,M,2026-06-02,TD8,2026-10-01,190.00
GFI,M,2026-06-02,TD25,2026-10-01,
GFI,M,2026-06-02,TD22,2026-10-01,12.85
GFI,M,2026-06-02,TD19,2026-10-01,135.00
GFI,Q,2026-06-02,TD3C,2026-07-01,270.00
GFI,Q,2026-06-02,TD20,2026-07-01,13.40
GFI,Q,2026-06-02,TD7,2026-07-01,157.50
GFI,Q,2026-06-02,TD8,2026-07-01,185.33
GFI,Q,2026-06-02,TD25,2026-07-01,123.86
GFI,Q,2026-06-02,TD22,2026-07-01,13.30
GFI,Q,2026-06-02,TD19,2026-07-01,140.00
GFI,Q,2026-06-02,TD3C,2026-10-01,192.00
GFI,Q,2026-06-02,TD20,2026-10-01,14.50
GFI,Q,2026-06-02,TD7,2026-10-01,170.00
GFI,Q,2026-06-02,TD8,2026-10-01,198.33
GFI,Q,2026-06-02,TD25,2026-10-01,137.37
GFI,Q,2026-06-02,TD22,2026-10-01,13.60
GFI,Q,2026-06-02,TD19,2026-10-01,143.33
GFI,Q,2026-06-02,TD3C,2027-01-01,29.30
GFI,Q,2026-06-02,TD20,2027-01-01,82.45
GFI,Q,2026-06-02,TD7,2027-01-01,14.00
GFI,Q,2026-06-02,TD8,2027-01-01,22.50
GFI,Q,2026-06-02,TD25,2027-01-01,48.91
GFI,Q,2026-06-02,TD22,2027-01-01,44.44
GFI,Q,2026-06-02,TD19,2027-01-01,14.75
GFI,A,2026-06-02,TD3C,2027-01-01,20.43
GFI,A,2026-06-02,TD20,2027-01-01,76.80
GFI,A,2026-06-02,TD7,2027-01-01,13.39
GFI,A,2026-06-02,TD8,2027-01-01,20.82
GFI,A,2026-06-02,TD25,2027-01-01,25.47
GFI,A,2026-06-02,TD22,2027-01-01,37.96
GFI,A,2026-06-02,TD19,2027-01-01,14.00
GFI,A,2026-06-02,TD3C,2028-01-01,16.50
GFI,A,2026-06-02,TD20,2028-01-01,66.61
GFI,A,2026-06-02,TD7,2028-01-01,12.70
GFI,A,2026-06-02,TD8,2028-01-01,20.25
GFI,A,2026-06-02,TD25,2028-01-01,23.23
GFI,A,2026-06-02,TD22,2028-01-01,27.22
GFI,A,2026-06-02,TD19,2028-01-01,13.55
GFI,BITR,2026-06-03,TD3C,2026-06-01,403.61
GFI,BITR,2026-06-03,TD20,2026-06-01,147.22
GFI,BITR,2026-06-03,TD7,2026-06-01,150.42
GFI,BITR,2026-06-03,TD8,2026-06-01,321.43
GFI,BITR,2026-06-03,TD25,2026-06-01,225.56
GFI,BITR,2026-06-03,TD22,2026-06-01,16144444.00
GFI,BITR,2026-06-03,TD19,2026-06-01,226.67
GFI,MTD,2026-06-03,TD3C,2026-06-01,403.61
GFI,MTD,2026-06-03,TD20,2026-06-01,147.69
GFI,MTD,2026-06-03,TD7,2026-06-01,148.75
GFI,MTD,2026-06-03,TD8,2026-06-01,328.21
GFI,MTD,2026-06-03,TD25,2026-06-01,200.74
GFI,MTD,2026-06-03,TD22,2026-06-01,16544999.67
GFI,MTD,2026-06-03,TD19,2026-06-01,209.74
GFI,M,2026-06-03,TD3C,2026-06-01,420.00
GFI,M,2026-06-03,TD20,2026-06-01,15.19
GFI,M,2026-06-03,TD7,2026-06-01,165.00
GFI,M,2026-06-03,TD8,2026-06-01,320.00
GFI,M,2026-06-03,TD25,2026-06-01,145.55
GFI,M,2026-06-03,TD22,2026-06-01,16.70
GFI,M,2026-06-03,TD19,2026-06-01,200.00
GFI,M,2026-06-03,TD3C,2026-07-01,365.00
GFI,M,2026-06-03,TD20,2026-07-01,13.40
GFI,M,2026-06-03,TD7,2026-07-01,160.00
GFI,M,2026-06-03,TD8,2026-07-01,202.00
GFI,M,2026-06-03,TD25,2026-07-01,123.86
GFI,M,2026-06-03,TD22,2026-07-01,14.40
GFI,M,2026-06-03,TD19,2026-07-01,170.00
GFI,M,2026-06-03,TD3C,2026-08-01,285.00
GFI,M,2026-06-03,TD20,2026-08-01,13.40
GFI,M,2026-06-03,TD7,2026-08-01,157.50
GFI,M,2026-06-03,TD8,2026-08-01,177.00
GFI,M,2026-06-03,TD25,2026-08-01,123.86
GFI,M,2026-06-03,TD22,2026-08-01,13.30
GFI,M,2026-06-03,TD19,2026-08-01,145.00
GFI,M,2026-06-03,TD3C,2026-09-01,205.00
GFI,M,2026-06-03,TD20,2026-09-01,
GFI,M,2026-06-03,TD7,2026-09-01,155.00
GFI,M,2026-06-03,TD8,2026-09-01,177.00
GFI,M,2026-06-03,TD25,2026-09-01,
GFI,M,2026-06-03,TD22,2026-09-01,12.20
GFI,M,2026-06-03,TD19,2026-09-01,135.00
GFI,M,2026-06-03,TD3C,2026-10-01,198.00
GFI,M,2026-06-03,TD20,2026-10-01,
GFI,M,2026-06-03,TD7,2026-10-01,167.00
GFI,M,2026-06-03,TD8,2026-10-01,190.00
GFI,M,2026-06-03,TD25,2026-10-01,
GFI,M,2026-06-03,TD22,2026-10-01,12.85
GFI,M,2026-06-03,TD19,2026-10-01,135.00
GFI,Q,2026-06-03,TD3C,2026-07-01,285.00
GFI,Q,2026-06-03,TD20,2026-07-01,13.40
GFI,Q,2026-06-03,TD7,2026-07-01,157.50
GFI,Q,2026-06-03,TD8,2026-07-01,185.33
GFI,Q,2026-06-03,TD25,2026-07-01,123.86
GFI,Q,2026-06-03,TD22,2026-07-01,13.30
GFI,Q,2026-06-03,TD19,2026-07-01,150.00
GFI,Q,2026-06-03,TD3C,2026-10-01,205.00
GFI,Q,2026-06-03,TD20,2026-10-01,14.50
GFI,Q,2026-06-03,TD7,2026-10-01,170.00
GFI,Q,2026-06-03,TD8,2026-10-01,198.33
GFI,Q,2026-06-03,TD25,2026-10-01,137.37
GFI,Q,2026-06-03,TD22,2026-10-01,13.60
GFI,Q,2026-06-03,TD19,2026-10-01,143.33
GFI,Q,2026-06-03,TD3C,2027-01-01,29.25
GFI,Q,2026-06-03,TD20,2027-01-01,82.45
GFI,Q,2026-06-03,TD7,2027-01-01,14.00
GFI,Q,2026-06-03,TD8,2027-01-01,22.50
GFI,Q,2026-06-03,TD25,2027-01-01,48.91
GFI,Q,2026-06-03,TD22,2027-01-01,44.44
GFI,Q,2026-06-03,TD19,2027-01-01,14.75
GFI,A,2026-06-03,TD3C,2027-01-01,20.60
GFI,A,2026-06-03,TD20,2027-01-01,76.80
GFI,A,2026-06-03,TD7,2027-01-01,13.39
GFI,A,2026-06-03,TD8,2027-01-01,20.82
GFI,A,2026-06-03,TD25,2027-01-01,25.47
GFI,A,2026-06-03,TD22,2027-01-01,37.96
GFI,A,2026-06-03,TD19,2027-01-01,14.00
GFI,A,2026-06-03,TD3C,2028-01-01,16.40
GFI,A,2026-06-03,TD20,2028-01-01,66.61
GFI,A,2026-06-03,TD7,2028-01-01,12.70
GFI,A,2026-06-03,TD8,2028-01-01,20.25
GFI,A,2026-06-03,TD25,2028-01-01,23.23
GFI,A,2026-06-03,TD22,2028-01-01,27.22
GFI,A,2026-06-03,TD19,2028-01-01,13.55
GFI,BITR,2026-06-04,TD3C,2026-06-01,402.50
GFI,BITR,2026-06-04,TD20,2026-06-01,147.50
GFI,BITR,2026-06-04,TD7,2026-06-01,152.92
GFI,BITR,2026-06-04,TD8,2026-06-01,317.86
GFI,BITR,2026-06-04,TD25,2026-06-01,251.67
GFI,BITR,2026-06-04,TD22,2026-06-01,16005556.00
GFI,BITR,2026-06-04,TD19,2026-06-01,228.61
GFI,MTD,2026-06-04,TD3C,2026-06-01,403.33
GFI,MTD,2026-06-04,TD20,2026-06-01,147.64
GFI,MTD,2026-06-04,TD7,2026-06-01,149.79
GFI,MTD,2026-06-04,TD8,2026-06-01,324.76
GFI,MTD,2026-06-04,TD25,2026-06-01,213.47
GFI,MTD,2026-06-04,TD22,2026-06-01,16410138.75
GFI,MTD,2026-06-04,TD19,2026-06-01,214.46
GFI,M,2026-06-04,TD3C,2026-06-01,447.50
GFI,M,2026-06-04,TD20,2026-06-01,15.19
GFI,M,2026-06-04,TD7,2026-06-01,165.00
GFI,M,2026-06-04,TD8,2026-06-01,320.00
GFI,M,2026-06-04,TD25,2026-06-01,145.55
GFI,M,2026-06-04,TD22,2026-06-01,17.50
GFI,M,2026-06-04,TD19,2026-06-01,205.00
GFI,M,2026-06-04,TD3C,2026-07-01,405.00
GFI,M,2026-06-04,TD20,2026-07-01,13.40
GFI,M,2026-06-04,TD7,2026-07-01,160.00
GFI,M,2026-06-04,TD8,2026-07-01,202.00
GFI,M,2026-06-04,TD25,2026-07-01,123.86
GFI,M,2026-06-04,TD22,2026-07-01,15.50
GFI,M,2026-06-04,TD19,2026-07-01,170.00
GFI,M,2026-06-04,TD3C,2026-08-01,330.00
GFI,M,2026-06-04,TD20,2026-08-01,13.40
GFI,M,2026-06-04,TD7,2026-08-01,157.50
GFI,M,2026-06-04,TD8,2026-08-01,177.00
GFI,M,2026-06-04,TD25,2026-08-01,123.86
GFI,M,2026-06-04,TD22,2026-08-01,14.00
GFI,M,2026-06-04,TD19,2026-08-01,145.00
GFI,M,2026-06-04,TD3C,2026-09-01,250.00
GFI,M,2026-06-04,TD20,2026-09-01,
GFI,M,2026-06-04,TD7,2026-09-01,155.00
GFI,M,2026-06-04,TD8,2026-09-01,177.00
GFI,M,2026-06-04,TD25,2026-09-01,
GFI,M,2026-06-04,TD22,2026-09-01,13.00
GFI,M,2026-06-04,TD19,2026-09-01,135.00
GFI,M,2026-06-04,TD3C,2026-10-01,213.00
GFI,M,2026-06-04,TD20,2026-10-01,
GFI,M,2026-06-04,TD7,2026-10-01,167.00
GFI,M,2026-06-04,TD8,2026-10-01,190.00
GFI,M,2026-06-04,TD25,2026-10-01,
GFI,M,2026-06-04,TD22,2026-10-01,12.85
GFI,M,2026-06-04,TD19,2026-10-01,135.00
GFI,Q,2026-06-04,TD3C,2026-07-01,328.33
GFI,Q,2026-06-04,TD20,2026-07-01,13.40
GFI,Q,2026-06-04,TD7,2026-07-01,157.50
GFI,Q,2026-06-04,TD8,2026-07-01,185.33
GFI,Q,2026-06-04,TD25,2026-07-01,123.86
GFI,Q,2026-06-04,TD22,2026-07-01,14.17
GFI,Q,2026-06-04,TD19,2026-07-01,150.00
GFI,Q,2026-06-04,TD3C,2026-10-01,218.00
GFI,Q,2026-06-04,TD20,2026-10-01,14.50
GFI,Q,2026-06-04,TD7,2026-10-01,170.00
GFI,Q,2026-06-04,TD8,2026-10-01,198.33
GFI,Q,2026-06-04,TD25,2026-10-01,137.37
GFI,Q,2026-06-04,TD22,2026-10-01,13.60
GFI,Q,2026-06-04,TD19,2026-10-01,143.33
GFI,Q,2026-06-04,TD3C,2027-01-01,30.25
GFI,Q,2026-06-04,TD20,2027-01-01,82.45
GFI,Q,2026-06-04,TD7,2027-01-01,14.00
GFI,Q,2026-06-04,TD8,2027-01-01,22.50
GFI,Q,2026-06-04,TD25,2027-01-01,48.91
GFI,Q,2026-06-04,TD22,2027-01-01,44.44
GFI,Q,2026-06-04,TD19,2027-01-01,14.75
GFI,A,2026-06-04,TD3C,2027-01-01,21.15
GFI,A,2026-06-04,TD20,2027-01-01,76.80
GFI,A,2026-06-04,TD7,2027-01-01,13.39
GFI,A,2026-06-04,TD8,2027-01-01,20.82
GFI,A,2026-06-04,TD25,2027-01-01,25.47
GFI,A,2026-06-04,TD22,2027-01-01,37.96
GFI,A,2026-06-04,TD19,2027-01-01,14.00
GFI,A,2026-06-04,TD3C,2028-01-01,16.40
GFI,A,2026-06-04,TD20,2028-01-01,66.61
GFI,A,2026-06-04,TD7,2028-01-01,12.70
GFI,A,2026-06-04,TD8,2028-01-01,20.25
GFI,A,2026-06-04,TD25,2028-01-01,23.23
GFI,A,2026-06-04,TD22,2028-01-01,27.22
GFI,A,2026-06-04,TD19,2028-01-01,13.55
GFI,BITR,2026-06-05,TD3C,2026-06-01,402.50
GFI,BITR,2026-06-05,TD20,2026-06-01,148.89
GFI,BITR,2026-06-05,TD7,2026-06-01,152.92
GFI,BITR,2026-06-05,TD8,2026-06-01,316.43
GFI,BITR,2026-06-05,TD25,2026-06-01,268.89
GFI,BITR,2026-06-05,TD22,2026-06-01,15950000.00
GFI,BITR,2026-06-05,TD19,2026-06-01,228.39
GFI,MTD,2026-06-05,TD3C,2026-06-01,403.17
GFI,MTD,2026-06-05,TD20,2026-06-01,147.89
GFI,MTD,2026-06-05,TD7,2026-06-01,150.42
GFI,MTD,2026-06-05,TD8,2026-06-01,322.68
GFI,MTD,2026-06-05,TD25,2026-06-01,224.56
GFI,MTD,2026-06-05,TD22,2026-06-01,16318111.00
GFI,MTD,2026-06-05,TD19,2026-06-01,217.24
GFI,M,2026-06-05,TD3C,2026-06-01,440.00
GFI,M,2026-06-05,TD20,2026-06-01,15.19
GFI,M,2026-06-05,TD7,2026-06-01,165.00
GFI,M,2026-06-05,TD8,2026-06-01,320.00
GFI,M,2026-06-05,TD25,2026-06-01,145.55
GFI,M,2026-06-05,TD22,2026-06-01,17.00
GFI,M,2026-06-05,TD19,2026-06-01,205.00
GFI,M,2026-06-05,TD3C,2026-07-01,395.00
GFI,M,2026-06-05,TD20,2026-07-01,13.40
GFI,M,2026-06-05,TD7,2026-07-01,160.00
GFI,M,2026-06-05,TD8,2026-07-01,202.00
GFI,M,2026-06-05,TD25,2026-07-01,123.86
GFI,M,2026-06-05,TD22,2026-07-01,15.00
GFI,M,2026-06-05,TD19,2026-07-01,170.00
GFI,M,2026-06-05,TD3C,2026-08-01,315.00
GFI,M,2026-06-05,TD20,2026-08-01,13.40
GFI,M,2026-06-05,TD7,2026-08-01,157.50
GFI,M,2026-06-05,TD8,2026-08-01,177.00
GFI,M,2026-06-05,TD25,2026-08-01,123.86
GFI,M,2026-06-05,TD22,2026-08-01,13.75
GFI,M,2026-06-05,TD19,2026-08-01,145.00
GFI,M,2026-06-05,TD3C,2026-09-01,235.00
GFI,M,2026-06-05,TD20,2026-09-01,
GFI,M,2026-06-05,TD7,2026-09-01,155.00
GFI,M,2026-06-05,TD8,2026-09-01,177.00
GFI,M,2026-06-05,TD25,2026-09-01,
GFI,M,2026-06-05,TD22,2026-09-01,13.00
GFI,M,2026-06-05,TD19,2026-09-01,135.00
GFI,M,2026-06-05,TD3C,2026-10-01,209.00
GFI,M,2026-06-05,TD20,2026-10-01,
GFI,M,2026-06-05,TD7,2026-10-01,167.00
GFI,M,2026-06-05,TD8,2026-10-01,190.00
GFI,M,2026-06-05,TD25,2026-10-01,
GFI,M,2026-06-05,TD22,2026-10-01,12.85
GFI,M,2026-06-05,TD19,2026-10-01,135.00
GFI,Q,2026-06-05,TD3C,2026-07-01,315.00
GFI,Q,2026-06-05,TD20,2026-07-01,13.40
GFI,Q,2026-06-05,TD7,2026-07-01,157.50
GFI,Q,2026-06-05,TD8,2026-07-01,185.33
GFI,Q,2026-06-05,TD25,2026-07-01,123.86
GFI,Q,2026-06-05,TD22,2026-07-01,13.92
GFI,Q,2026-06-05,TD19,2026-07-01,150.00
GFI,Q,2026-06-05,TD3C,2026-10-01,213.00
GFI,Q,2026-06-05,TD20,2026-10-01,14.50
GFI,Q,2026-06-05,TD7,2026-10-01,170.00
GFI,Q,2026-06-05,TD8,2026-10-01,198.33
GFI,Q,2026-06-05,TD25,2026-10-01,137.37
GFI,Q,2026-06-05,TD22,2026-10-01,13.60
GFI,Q,2026-06-05,TD19,2026-10-01,143.33
GFI,Q,2026-06-05,TD3C,2027-01-01,30.75
GFI,Q,2026-06-05,TD20,2027-01-01,82.45
GFI,Q,2026-06-05,TD7,2027-01-01,14.00
GFI,Q,2026-06-05,TD8,2027-01-01,22.50
GFI,Q,2026-06-05,TD25,2027-01-01,48.91
GFI,Q,2026-06-05,TD22,2027-01-01,44.44
GFI,Q,2026-06-05,TD19,2027-01-01,14.75
GFI,A,2026-06-05,TD3C,2027-01-01,21.15
GFI,A,2026-06-05,TD20,2027-01-01,76.80
GFI,A,2026-06-05,TD7,2027-01-01,13.21
GFI,A,2026-06-05,TD8,2027-01-01,20.82
GFI,A,2026-06-05,TD25,2027-01-01,25.47
GFI,A,2026-06-05,TD22,2027-01-01,37.96
GFI,A,2026-06-05,TD19,2027-01-01,14.00
GFI,A,2026-06-05,TD3C,2028-01-01,16.20
GFI,A,2026-06-05,TD20,2028-01-01,66.61
GFI,A,2026-06-05,TD7,2028-01-01,12.70
GFI,A,2026-06-05,TD8,2028-01-01,20.25
GFI,A,2026-06-05,TD25,2028-01-01,23.23
GFI,A,2026-06-05,TD22,2028-01-01,27.22
GFI,A,2026-06-05,TD19,2028-01-01,13.55
GFI,BITR,2026-06-08,TD3C,2026-06-01,402.22
GFI,BITR,2026-06-08,TD20,2026-06-01,151.11
GFI,BITR,2026-06-08,TD7,2026-06-01,152.92
GFI,BITR,2026-06-08,TD8,2026-06-01,309.29
GFI,BITR,2026-06-08,TD25,2026-06-01,268.33
GFI,BITR,2026-06-08,TD22,2026-06-01,15897222.00
GFI,BITR,2026-06-08,TD19,2026-06-01,226.72
GFI,MTD,2026-06-08,TD3C,2026-06-01,403.01
GFI,MTD,2026-06-08,TD20,2026-06-01,148.43
GFI,MTD,2026-06-08,TD7,2026-06-01,150.84
GFI,MTD,2026-06-08,TD8,2026-06-01,320.00
GFI,MTD,2026-06-08,TD25,2026-06-01,231.85
GFI,MTD,2026-06-08,TD22,2026-06-01,16247962.83
GFI,MTD,2026-06-08,TD19,2026-06-01,218.82
GFI,M,2026-06-08,TD3C,2026-06-01,439.00
GFI,M,2026-06-08,TD20,2026-06-01,15.19
GFI,M,2026-06-08,TD7,2026-06-01,158.00
GFI,M,2026-06-08,TD8,2026-06-01,315.00
GFI,M,2026-06-08,TD25,2026-06-01,145.55
GFI,M,2026-06-08,TD22,2026-06-01,17.00
GFI,M,2026-06-08,TD19,2026-06-01,210.00
GFI,M,2026-06-08,TD3C,2026-07-01,390.00
GFI,M,2026-06-08,TD20,2026-07-01,13.40
GFI,M,2026-06-08,TD7,2026-07-01,160.00
GFI,M,2026-06-08,TD8,2026-07-01,202.00
GFI,M,2026-06-08,TD25,2026-07-01,123.86
GFI,M,2026-06-08,TD22,2026-07-01,15.00
GFI,M,2026-06-08,TD19,2026-07-01,170.00
GFI,M,2026-06-08,TD3C,2026-08-01,310.00
GFI,M,2026-06-08,TD20,2026-08-01,13.40
GFI,M,2026-06-08,TD7,2026-08-01,157.50
GFI,M,2026-06-08,TD8,2026-08-01,177.00
GFI,M,2026-06-08,TD25,2026-08-01,123.86
GFI,M,2026-06-08,TD22,2026-08-01,13.75
GFI,M,2026-06-08,TD19,2026-08-01,145.00
GFI,M,2026-06-08,TD3C,2026-09-01,230.00
GFI,M,2026-06-08,TD20,2026-09-01,
GFI,M,2026-06-08,TD7,2026-09-01,155.00
GFI,M,2026-06-08,TD8,2026-09-01,177.00
GFI,M,2026-06-08,TD25,2026-09-01,
GFI,M,2026-06-08,TD22,2026-09-01,13.00
GFI,M,2026-06-08,TD19,2026-09-01,135.00
GFI,M,2026-06-08,TD3C,2026-10-01,209.00
GFI,M,2026-06-08,TD20,2026-10-01,
GFI,M,2026-06-08,TD7,2026-10-01,167.00
GFI,M,2026-06-08,TD8,2026-10-01,190.00
GFI,M,2026-06-08,TD25,2026-10-01,
GFI,M,2026-06-08,TD22,2026-10-01,12.85
GFI,M,2026-06-08,TD19,2026-10-01,135.00
GFI,Q,2026-06-08,TD3C,2026-07-01,310.00
GFI,Q,2026-06-08,TD20,2026-07-01,13.40
GFI,Q,2026-06-08,TD7,2026-07-01,157.50
GFI,Q,2026-06-08,TD8,2026-07-01,185.33
GFI,Q,2026-06-08,TD25,2026-07-01,123.86
GFI,Q,2026-06-08,TD22,2026-07-01,13.92
GFI,Q,2026-06-08,TD19,2026-07-01,150.00
GFI,Q,2026-06-08,TD3C,2026-10-01,210.00
GFI,Q,2026-06-08,TD20,2026-10-01,14.50
GFI,Q,2026-06-08,TD7,2026-10-01,170.00
GFI,Q,2026-06-08,TD8,2026-10-01,198.33
GFI,Q,2026-06-08,TD25,2026-10-01,137.37
GFI,Q,2026-06-08,TD22,2026-10-01,13.60
GFI,Q,2026-06-08,TD19,2026-10-01,143.33
GFI,Q,2026-06-08,TD3C,2027-01-01,30.50
GFI,Q,2026-06-08,TD20,2027-01-01,82.45
GFI,Q,2026-06-08,TD7,2027-01-01,14.00
GFI,Q,2026-06-08,TD8,2027-01-01,22.50
GFI,Q,2026-06-08,TD25,2027-01-01,48.91
GFI,Q,2026-06-08,TD22,2027-01-01,44.44
GFI,Q,2026-06-08,TD19,2027-01-01,14.75
GFI,A,2026-06-08,TD3C,2027-01-01,21.05
GFI,A,2026-06-08,TD20,2027-01-01,76.80
GFI,A,2026-06-08,TD7,2027-01-01,13.21
GFI,A,2026-06-08,TD8,2027-01-01,20.82
GFI,A,2026-06-08,TD25,2027-01-01,25.47
GFI,A,2026-06-08,TD22,2027-01-01,37.96
GFI,A,2026-06-08,TD19,2027-01-01,14.00
GFI,A,2026-06-08,TD3C,2028-01-01,16.00
GFI,A,2026-06-08,TD20,2028-01-01,66.61
GFI,A,2026-06-08,TD7,2028-01-01,12.70
GFI,A,2026-06-08,TD8,2028-01-01,20.25
GFI,A,2026-06-08,TD25,2028-01-01,23.23
GFI,A,2026-06-08,TD22,2028-01-01,27.22
GFI,A,2026-06-08,TD19,2028-01-01,13.55
GFI,BITR,2026-06-09,TD3C,2026-06-01,402.22
GFI,BITR,2026-06-09,TD20,2026-06-01,156.67
GFI,BITR,2026-06-09,TD7,2026-06-01,152.50
GFI,BITR,2026-06-09,TD8,2026-06-01,304.29
GFI,BITR,2026-06-09,TD25,2026-06-01,258.89
GFI,BITR,2026-06-09,TD22,2026-06-01,15894444.00
GFI,BITR,2026-06-09,TD19,2026-06-01,209.28
GFI,MTD,2026-06-09,TD3C,2026-06-01,402.90
GFI,MTD,2026-06-09,TD20,2026-06-01,149.60
GFI,MTD,2026-06-09,TD7,2026-06-01,151.07
GFI,MTD,2026-06-09,TD8,2026-06-01,317.38
GFI,MTD,2026-06-09,TD25,2026-06-01,235.72
GFI,MTD,2026-06-09,TD22,2026-06-01,16197460.14
GFI,MTD,2026-06-09,TD19,2026-06-01,217.46
GFI,M,2026-06-09,TD3C,2026-06-01,395.00
GFI,M,2026-06-09,TD20,2026-06-01,15.19
GFI,M,2026-06-09,TD7,2026-06-01,155.00
GFI,M,2026-06-09,TD8,2026-06-01,315.00
GFI,M,2026-06-09,TD25,2026-06-01,145.55
GFI,M,2026-06-09,TD22,2026-06-01,17.00
GFI,M,2026-06-09,TD19,2026-06-01,210.00
GFI,M,2026-06-09,TD3C,2026-07-01,375.00
GFI,M,2026-06-09,TD20,2026-07-01,13.40
GFI,M,2026-06-09,TD7,2026-07-01,160.00
GFI,M,2026-06-09,TD8,2026-07-01,202.00
GFI,M,2026-06-09,TD25,2026-07-01,123.86
GFI,M,2026-06-09,TD22,2026-07-01,15.00
GFI,M,2026-06-09,TD19,2026-07-01,170.00
GFI,M,2026-06-09,TD3C,2026-08-01,295.00
GFI,M,2026-06-09,TD20,2026-08-01,13.40
GFI,M,2026-06-09,TD7,2026-08-01,157.50
GFI,M,2026-06-09,TD8,2026-08-01,177.00
GFI,M,2026-06-09,TD25,2026-08-01,123.86
GFI,M,2026-06-09,TD22,2026-08-01,13.75
GFI,M,2026-06-09,TD19,2026-08-01,145.00
GFI,M,2026-06-09,TD3C,2026-09-01,220.00
GFI,M,2026-06-09,TD20,2026-09-01,
GFI,M,2026-06-09,TD7,2026-09-01,155.00
GFI,M,2026-06-09,TD8,2026-09-01,177.00
GFI,M,2026-06-09,TD25,2026-09-01,
GFI,M,2026-06-09,TD22,2026-09-01,13.00
GFI,M,2026-06-09,TD19,2026-09-01,135.00
GFI,M,2026-06-09,TD3C,2026-10-01,195.00
GFI,M,2026-06-09,TD20,2026-10-01,
GFI,M,2026-06-09,TD7,2026-10-01,167.00
GFI,M,2026-06-09,TD8,2026-10-01,190.00
GFI,M,2026-06-09,TD25,2026-10-01,
GFI,M,2026-06-09,TD22,2026-10-01,12.85
GFI,M,2026-06-09,TD19,2026-10-01,135.00
GFI,Q,2026-06-09,TD3C,2026-07-01,296.67
GFI,Q,2026-06-09,TD20,2026-07-01,13.40
GFI,Q,2026-06-09,TD7,2026-07-01,157.50
GFI,Q,2026-06-09,TD8,2026-07-01,185.33
GFI,Q,2026-06-09,TD25,2026-07-01,123.86
GFI,Q,2026-06-09,TD22,2026-07-01,13.92
GFI,Q,2026-06-09,TD19,2026-07-01,150.00
GFI,Q,2026-06-09,TD3C,2026-10-01,198.67
GFI,Q,2026-06-09,TD20,2026-10-01,14.50
GFI,Q,2026-06-09,TD7,2026-10-01,170.00
GFI,Q,2026-06-09,TD8,2026-10-01,198.33
GFI,Q,2026-06-09,TD25,2026-10-01,137.37
GFI,Q,2026-06-09,TD22,2026-10-01,13.60
GFI,Q,2026-06-09,TD19,2026-10-01,143.33
GFI,Q,2026-06-09,TD3C,2027-01-01,29.50
GFI,Q,2026-06-09,TD20,2027-01-01,82.45
GFI,Q,2026-06-09,TD7,2027-01-01,14.00
GFI,Q,2026-06-09,TD8,2027-01-01,22.50
GFI,Q,2026-06-09,TD25,2027-01-01,48.91
GFI,Q,2026-06-09,TD22,2027-01-01,44.44
GFI,Q,2026-06-09,TD19,2027-01-01,14.75
GFI,A,2026-06-09,TD3C,2027-01-01,20.30
GFI,A,2026-06-09,TD20,2027-01-01,76.80
GFI,A,2026-06-09,TD7,2027-01-01,13.21
GFI,A,2026-06-09,TD8,2027-01-01,20.82
GFI,A,2026-06-09,TD25,2027-01-01,25.47
GFI,A,2026-06-09,TD22,2027-01-01,37.96
GFI,A,2026-06-09,TD19,2027-01-01,14.00
GFI,A,2026-06-09,TD3C,2028-01-01,16.00
GFI,A,2026-06-09,TD20,2028-01-01,66.61
GFI,A,2026-06-09,TD7,2028-01-01,12.70
GFI,A,2026-06-09,TD8,2028-01-01,20.25
GFI,A,2026-06-09,TD25,2028-01-01,23.23
GFI,A,2026-06-09,TD22,2028-01-01,27.22
GFI,A,2026-06-09,TD19,2028-01-01,13.55
GFI,BITR,2026-06-10,TD3C,2026-06-01,402.22
GFI,BITR,2026-06-10,TD20,2026-06-01,157.50
GFI,BITR,2026-06-10,TD7,2026-06-01,151.67
GFI,BITR,2026-06-10,TD8,2026-06-01,294.64
GFI,BITR,2026-06-10,TD25,2026-06-01,231.94
GFI,BITR,2026-06-10,TD22,2026-06-01,15866667.00
GFI,BITR,2026-06-10,TD19,2026-06-01,207.67
GFI,MTD,2026-06-10,TD3C,2026-06-01,402.81
GFI,MTD,2026-06-10,TD20,2026-06-01,150.59
GFI,MTD,2026-06-10,TD7,2026-06-01,151.15
GFI,MTD,2026-06-10,TD8,2026-06-01,314.13
GFI,MTD,2026-06-10,TD25,2026-06-01,235.24
GFI,MTD,2026-06-10,TD22,2026-06-01,16156111.00
